Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit,Order_Month,Order_Weekday,Net_Sales,Profit_Margin
ORD-562,2023-02-24 09:53:34.607303,CUST-0002,Office Supplies,North,369.12,14,0.0,40.55,2023-02,Friday,369.12,0.10985587342869527
ORD-563,2023-04-25 07:15:05.852926,CUST-0077,Office Supplies,South,190.45,4,0.1,-78.25,2023-04,Tuesday,171.405,-0.4565211049852688
ORD-564,2023-07-27 18:56:00.480240,CUST-0132,Office Supplies,West,115.16,5,0.0,-23.25,2023-07,Thursday,115.16,-0.20189301840916984
ORD-565,2024-05-13 11:22:54.087043,CUST-0090,Technology,West,245.65,13,0.1,-10.95,2024-05,Monday,221.085,-0.049528461903792655
ORD-566,2023-04-22 00:22:19.869934,CUST-0263,Technology,North,138.36,11,0.3,75.84,2023-04,Saturday,96.852,0.7830504274563251
ORD-567,2024-09-18 06:54:55.647823,CUST-0108,Furniture,West,623.44125,9,0.0,86.34,2024-09,Wednesday,623.44125,0.13848939254500725
ORD-568,2023-09-06 16:32:39.379689,CUST-0074,Furniture,East,164.2,6,0.0,-82.52,2023-09,Wednesday,164.2,-0.502557856272838
ORD-569,2023-11-02 15:47:16.418209,CUST-0039,Technology,East,290.82,10,0.0,68.35,2023-11,Thursday,290.82,0.23502510143731517
ORD-570,2024-10-21 12:28:27.253626,CUST-0159,Office Supplies,East,242.6,12,0.0,60.6,2024-10,Monday,242.6,0.2497938994229184
ORD-571,2024-01-29 07:14:22.631315,CUST-0071,Technology,South,73.14,9,0.0,64.7,2024-01,Monday,73.14,0.884604867377632
ORD-572,2024-01-01 21:54:39.439719,CUST-0241,Office Supplies,West,132.9,9,0.2,39.16,2024-01,Monday,106.32000000000001,0.3683220466516177
ORD-574,2023-08-12 11:48:06.843421,CUST-0036,Furniture,West,130.73,14,0.0,100.29,2023-08,Saturday,130.73,0.7671536755144192
ORD-575,2023-12-29 06:16:01.680840,CUST-0084,Office Supplies,East,300.7,12,0.0,-68.03,2023-12,Friday,300.7,-0.2262387761888926
ORD-576,2023-04-07 01:01:57.058529,CUST-0263,Technology,West,151.1,10,0.3,27.08,2023-04,Friday,105.77,0.25602722889288076
ORD-577,2024-01-28 22:28:30.855427,CUST-0172,Office Supplies,South,227.98,9,0.3,14.73,2024-01,Sunday,159.58599999999998,0.09230132969057438
ORD-578,2024-08-05 11:11:22.541270,CUST-0173,Technology,North,589.78,5,0.0,-4.36,2024-08,Monday,589.78,-0.0073925870663637296
ORD-579,2024-01-02 06:40:31.215607,CUST-0047,Furniture,South,269.04,5,0.3,2.73,2024-01,Tuesday,188.328,0.014495985727029438
ORD-580,2024-08-22 23:52:47.783891,CUST-0141,Office Supplies,North,179.05,12,0.0,41.21,2024-08,Thursday,179.05,0.23015917341524714
ORD-581,2023-01-02 11:03:27.103551,CUST-0118,Technology,North,279.51,8,0.0,-47.8,2023-01,Monday,279.51,-0.1710135594433115
ORD-582,2024-02-16 04:41:39.649824,CUST-0277,Office Supplies,North,181.03,10,0.2,70.24,2024-02,Friday,144.824,0.48500248577583815
ORD-583,2024-03-21 03:46:54.807403,CUST-0214,Office Supplies,South,387.52,4,0.1,7.85,2024-03,Thursday,348.768,0.02250779888063125
ORD-584,2023-10-10 06:52:02.761380,CUST-0220,Technology,South,140.89,9,0.0,82.48,2023-10,Tuesday,140.89,0.585421250621052
ORD-585,2023-11-16 21:35:55.677838,CUST-0026,Office Supplies,East,298.56,7,0.0,-7.2,2023-11,Thursday,298.56,-0.024115755627009648
ORD-587,2023-11-19 10:56:58.109054,CUST-0271,Furniture,North,45.91,13,0.3,-26.73,2023-11,Sunday,32.13699999999999,-0.8317515636182595
ORD-588,2024-05-16 09:29:48.294147,CUST-0010,Office Supplies,North,174.09,3,0.3,-6.86,2024-05,Thursday,121.863,-0.05629272215520708
ORD-589,2023-01-17 19:09:41.690845,CUST-0121,Furniture,East,350.67,4,0.0,-18.09,2023-01,Tuesday,350.67,-0.05158696210112071
ORD-590,2023-11-13 05:57:17.918959,CUST-0125,Furniture,South,337.8,7,0.2,56.08,2023-11,Monday,270.24,0.20751924215512135
ORD-591,2023-10-28 04:19:19.779889,CUST-0170,Technology,South,119.9,11,0.0,92.83,2023-10,Saturday,119.9,0.7742285237698081
ORD-592,2023-12-08 10:41:50.455227,CUST-0072,Technology,East,187.95,11,0.0,53.27,2023-12,Friday,187.95,0.28342644320297955
ORD-593,2024-11-04 00:45:22.961480,CUST-0152,Office Supplies,South,289.7,14,0.0,25.35,2024-11,Monday,289.7,0.08750431480842251
ORD-594,2023-08-28 04:40:13.206603,CUST-0208,Office Supplies,East,103.77,5,0.0,59.21,2023-08,Monday,103.77,0.5705888021586201
ORD-595,2023-04-08 20:51:15.937968,CUST-0049,Furniture,East,263.97,12,0.1,27.81,2023-04,Saturday,237.57300000000004,0.11705875667689508
ORD-596,2023-05-15 18:03:25.302651,CUST-0154,Office Supplies,East,20.27,3,0.3,31.71,2023-05,Monday,14.188999999999998,2.2348297977306366
ORD-597,2023-08-20 21:22:57.688844,CUST-0293,Office Supplies,East,169.02,1,0.2,11.6,2023-08,Sunday,135.216,0.08578866406342443
ORD-598,2024-02-17 06:59:14.977488,CUST-0068,Technology,South,258.55,7,0.0,80.2,2024-02,Saturday,258.55,0.3101914523303036
ORD-599,2024-09-10 06:05:56.578289,CUST-0050,Office Supplies,East,447.13,6,0.1,-123.96,2024-09,Tuesday,402.41700000000003,-0.3080386762984665
ORD-600,2024-09-06 05:41:27.043521,CUST-0152,Office Supplies,West,203.67,10,0.3,-97.97,2024-09,Friday,142.569,-0.6871760340607005
ORD-601,2023-08-28 13:26:04.982491,CUST-0019,Office Supplies,East,182.87,7,0.0,91.63,2023-08,Monday,182.87,0.5010663312735822
ORD-602,2023-02-13 10:57:41.330665,CUST-0100,Technology,West,623.44125,14,0.3,18.21,2023-02,Monday,436.40887499999997,0.041726924091541454
ORD-603,2023-10-31 02:26:13.986993,CUST-0060,Technology,East,352.92,2,0.0,85.03,2023-10,Tuesday,352.92,0.24093278930069137
ORD-604,2024-10-22 23:31:54.357178,CUST-0167,Furniture,North,143.59,13,0.0,-6.48,2024-10,Tuesday,143.59,-0.04512849084198064
ORD-605,2024-08-17 03:38:59.369684,CUST-0202,Office Supplies,East,253.99,12,0.0,130.45,2024-08,Saturday,253.99,0.51360289775188
ORD-606,2024-01-30 18:17:49.734867,CUST-0146,Furniture,South,97.26,4,0.0,21.81,2024-01,Tuesday,97.26,0.22424429364589757
ORD-607,2024-12-21 20:53:25.602801,CUST-0164,Office Supplies,South,579.4,2,0.0,56.96,2024-12,Saturday,579.4,0.09830859509837764
ORD-608,2024-05-14 22:26:21.190595,CUST-0242,Office Supplies,East,137.65,8,0.1,3.17,2024-05,Tuesday,123.885,0.025588247164709206
ORD-609,2023-09-28 05:38:34.157078,CUST-0069,Technology,South,185.63,7,0.2,-23.83,2023-09,Thursday,148.504,-0.16046705812638043
ORD-610,2024-06-30 16:16:48.504252,CUST-0175,Furniture,East,151.19,1,0.1,-74.46,2024-06,Sunday,136.071,-0.5472143219348722
ORD-611,2023-02-12 08:40:06.003001,CUST-0049,Furniture,East,202.91,2,0.0,77.14,2023-02,Sunday,202.91,0.38016854763195507
ORD-612,2024-11-07 16:24:00.720360,CUST-0108,Technology,East,343.57,2,0.2,53.73,2024-11,Thursday,274.856,0.1954841808074046
ORD-613,2023-10-16 11:51:42.951475,CUST-0226,Furniture,West,69.61,4,0.2,35.62,2023-10,Monday,55.688,0.6396351098980031
ORD-614,2024-02-24 23:02:22.271135,CUST-0161,Office Supplies,West,253.07,3,0.0,-38.32,2024-02,Saturday,253.07,-0.1514205555775082
ORD-615,2024-06-01 02:21:54.657328,CUST-0119,Technology,South,120.31,1,0.0,114.93,2024-06,Saturday,120.31,0.955282187681822
ORD-616,2024-12-06 04:01:19.239619,CUST-0149,Technology,West,263.61,12,0.2,36.35,2024-12,Friday,210.88800000000003,0.1723663745684913
ORD-617,2024-01-05 13:33:17.198599,CUST-0150,Technology,North,101.4,14,0.0,72.17,2024-01,Friday,101.4,0.7117357001972386
ORD-618,2024-08-30 15:55:55.077538,CUST-0293,Technology,East,623.44125,2,0.1,29.82,2024-08,Friday,561.097125,0.05314587915594827
ORD-619,2024-01-30 18:17:49.734867,CUST-0143,Furniture,North,189.4,11,0.0,-35.37,2024-01,Tuesday,189.4,-0.18674762407602954
ORD-620,2023-08-20 03:51:14.137068,CUST-0160,Furniture,East,543.9,9,0.0,89.55,2023-08,Sunday,543.9,0.1646442360728075
ORD-621,2023-07-06 23:21:49.254627,CUST-0011,Office Supplies,East,452.85,13,0.3,57.05,2023-07,Thursday,316.995,0.17997129292260128
ORD-622,2024-10-09 20:00:50.425212,CUST-0138,Office Supplies,East,322.51,1,0.0,19.12,2024-10,Wednesday,322.51,0.05928498341136709
ORD-623,2023-10-20 12:16:12.486243,CUST-0078,Office Supplies,East,243.05,9,0.0,56.02,2023-10,Friday,243.05,0.23048755400123433
ORD-624,2024-02-13 15:20:37.218609,CUST-0077,Furniture,West,143.96,7,0.3,79.05,2024-02,Tuesday,100.772,0.7844440916127495
ORD-625,2024-08-29 13:38:19.749874,CUST-0254,Furniture,South,333.83,2,0.0,69.61,2024-08,Thursday,333.83,0.2085193062337118
ORD-626,2024-02-21 16:09:36.288144,CUST-0258,Technology,East,49.43,2,0.1,-72.68,2024-02,Wednesday,44.487,-1.633735698069099
ORD-627,2023-07-24 03:17:22.721360,CUST-0291,Furniture,North,218.35,5,0.0,-59.41,2023-07,Monday,218.35,-0.2720861002976872
ORD-628,2024-08-16 01:21:24.042021,CUST-0263,Technology,North,109.27,13,0.0,73.97,2024-08,Friday,109.27,0.6769470119886519
ORD-629,2023-06-27 20:15:14.857428,CUST-0085,Office Supplies,South,261.72,5,0.2,-11.77,2023-06,Tuesday,209.37600000000003,-0.056214656885220836
ORD-630,2024-04-05 03:07:17.618809,CUST-0146,Furniture,East,283.42,4,0.2,-32.92,2024-04,Friday,226.73600000000002,-0.14519088278879402
ORD-631,2024-11-27 18:26:28.394197,CUST-0042,Office Supplies,West,531.84,12,0.0,52.33,2024-11,Wednesday,531.84,0.09839425391095065
ORD-632,2023-11-24 04:53:11.195597,CUST-0125,Technology,South,507.37,10,0.3,-34.74,2023-11,Friday,355.159,-0.09781534467660964
ORD-633,2024-04-17 21:52:29.774887,CUST-0167,Office Supplies,North,203.67,10,0.0,1.25,2024-04,Wednesday,203.67,0.006137379093631856
ORD-634,2024-03-18 14:25:52.376188,CUST-0241,Technology,West,413.79,13,0.1,81.14,2024-03,Monday,372.411,0.21787756000762598
ORD-635,2023-09-14 17:21:38.449224,CUST-0280,Furniture,East,186.11,12,0.1,-60.85,2023-09,Thursday,167.49900000000002,-0.36328575095970717
ORD-636,2024-06-20 19:38:30.555277,CUST-0188,Technology,East,101.01,3,0.0,-52.1,2024-06,Thursday,101.01,-0.5157905157905158
ORD-637,2023-07-31 19:20:30.015007,CUST-0019,Furniture,North,497.14,4,0.0,-66.66,2023-07,Monday,497.14,-0.134086977511365
ORD-638,2023-10-16 03:05:51.175587,CUST-0068,Technology,North,132.26,10,0.2,-21.67,2023-10,Monday,105.80799999999999,-0.2048049296839559
ORD-639,2023-11-11 01:22:07.263631,CUST-0218,Technology,East,113.13,4,0.1,34.96,2023-11,Saturday,101.817,0.34336112829881066
ORD-640,2023-03-31 20:02:16.868434,CUST-0102,Furniture,North,263.53,2,0.1,-7.13,2023-03,Friday,237.177,-0.030061936865716322
ORD-641,2024-12-26 06:03:46.913456,CUST-0042,Technology,North,210.09,5,0.0,120.2,2024-12,Thursday,210.09,0.5721357513446618
ORD-642,2024-02-06 08:03:21.700850,CUST-0288,Technology,West,22.24,5,0.0,57.32,2024-02,Tuesday,22.24,2.577338129496403
ORD-643,2023-02-25 20:57:01.710855,CUST-0167,Furniture,North,251.27,5,0.2,28.87,2023-02,Saturday,201.01600000000002,0.1436204083257054
ORD-644,2024-09-05 03:23:51.715857,CUST-0109,Technology,South,261.94,11,0.0,106.04,2024-09,Thursday,261.94,0.4048255325647095
ORD-645,2024-06-16 10:28:09.244622,CUST-0036,Furniture,West,202.91,11,0.3,-49.85,2024-06,Sunday,142.03699999999998,-0.350964889430219
ORD-646,2023-12-30 17:19:28.784392,CUST-0232,Office Supplies,South,462.08,10,0.0,81.99,2023-12,Saturday,462.08,0.17743680747922438
ORD-647,2024-02-09 23:41:59.459729,CUST-0229,Office Supplies,East,366.87,1,0.1,15.82,2024-02,Friday,330.183,0.047912824100574535
ORD-648,2023-09-12 04:00:36.018009,CUST-0164,Office Supplies,East,503.74,6,0.0,2.68,2023-09,Tuesday,503.74,0.005320204867590424
ORD-649,2024-04-22 15:48:42.861430,CUST-0073,Office Supplies,East,203.67,11,0.0,66.66,2024-04,Monday,203.67,0.3272941523051996
ORD-650,2024-12-30 06:28:16.448224,CUST-0136,Technology,East,308.6,2,0.1,5.25,2024-12,Monday,277.74,0.01890257074962195
ORD-651,2024-03-29 22:07:37.428714,CUST-0070,Furniture,East,303.63,7,0.1,40.91,2024-03,Friday,273.267,0.1497070630555464
ORD-652,2024-02-03 18:42:19.269634,CUST-0196,Furniture,East,146.66,4,0.0,24.01,2024-02,Saturday,146.66,0.16371198690849587
ORD-653,2024-01-26 17:53:20.200100,CUST-0269,Office Supplies,South,98.27,5,0.1,48.39,2024-01,Friday,88.443,0.5471320511515891
ORD-654,2024-01-04 02:29:50.095047,CUST-0049,Furniture,East,381.75,5,0.2,-0.42,2024-01,Thursday,305.40000000000003,-0.0013752455795677798
ORD-655,2023-02-03 23:05:15.157578,CUST-0130,Furniture,North,191.51,5,0.0,85.61,2023-02,Friday,191.51,0.44702626494700015
ORD-656,2024-10-09 11:14:58.649324,CUST-0005,Office Supplies,East,578.99,2,0.2,-92.65,2024-10,Wednesday,463.192,-0.20002504361042506
ORD-657,2023-12-16 11:30:49.524762,CUST-0027,Furniture,South,539.65,5,0.0,68.45,2023-12,Saturday,539.65,0.1268414713240063
ORD-658,2024-01-05 04:47:25.422711,CUST-0160,Furniture,North,72.17,3,0.1,-83.47,2024-01,Friday,64.953,-1.2850830600588117
ORD-659,2023-06-15 01:30:02.701350,CUST-0149,Technology,East,197.53,4,0.3,-15.21,2023-06,Thursday,138.271,-0.11000137411315462
ORD-660,2024-03-24 01:53:49.014507,CUST-0264,Technology,North,252.19,13,0.1,61.34,2024-03,Sunday,226.971,0.27025479025954857
ORD-661,2023-11-29 16:21:07.833916,CUST-0230,Office Supplies,West,79.4,2,0.0,-90.82,2023-11,Wednesday,79.4,-1.1438287153652391
ORD-662,2023-03-21 05:52:15.367683,CUST-0200,Furniture,South,295.67,4,0.0,39.99,2023-03,Tuesday,295.67,0.13525213920925355
ORD-663,2023-06-22 17:33:09.994997,CUST-0050,Office Supplies,West,300.63,13,0.1,-52.28,2023-06,Thursday,270.567,-0.19322385952462792
ORD-664,2023-06-07 09:26:55.407703,CUST-0067,Furniture,North,328.07,9,0.1,-28.14,2023-06,Wednesday,295.263,-0.09530486379939242
ORD-665,2023-05-05 03:53:23.801900,CUST-0300,Technology,South,250.36,8,0.2,-30.9,2023-05,Friday,200.288,-0.15427783991052882
ORD-666,2023-07-20 20:24:36.738369,CUST-0058,Office Supplies,West,179.06,13,0.3,-50.6,2023-07,Thursday,125.342,-0.4036954891417083
ORD-667,2024-08-20 01:45:53.576788,CUST-0259,Office Supplies,East,215.58,14,0.2,-73.78,2024-08,Tuesday,172.46400000000003,-0.427799424807496
ORD-668,2024-04-24 02:52:09.964982,CUST-0130,Office Supplies,South,83.71,11,0.2,154.27,2024-04,Wednesday,66.968,2.30363755823677
ORD-669,2024-04-11 08:06:57.808904,CUST-0215,Furniture,West,321.12,12,0.0,19.05,2024-04,Thursday,321.12,0.05932361733931241
ORD-670,2024-10-03 15:01:10.235117,CUST-0172,Technology,West,39.65,3,0.0,-44.25,2024-10,Thursday,39.65,-1.116015132408575
ORD-671,2023-05-11 00:07:12.216108,CUST-0258,Technology,East,213.49,1,0.1,-3.73,2023-05,Thursday,192.14100000000002,-0.01941282703847695
ORD-672,2023-01-09 00:48:59.069534,CUST-0102,Technology,West,338.9,1,0.1,32.2,2023-01,Monday,305.01,0.10557030917019115
ORD-673,2024-10-13 20:25:19.959979,CUST-0209,Furniture,Unknown,319.56,6,0.0,7.28,2024-10,Sunday,319.56,0.022781324320941296
ORD-674,2023-07-10 06:14:35.237618,CUST-0291,Office Supplies,West,385.27,3,0.0,-46.01,2023-07,Monday,385.27,-0.11942274249227815
ORD-675,2024-10-12 09:21:52.856428,CUST-0286,Office Supplies,West,262.51,4,0.0,-23.95,2024-10,Saturday,262.51,-0.09123461963353777
ORD-676,2024-11-10 05:45:03.151575,CUST-0116,Furniture,North,109.74,1,0.1,101.14,2024-11,Sunday,98.76599999999999,1.0240366117894824
ORD-677,2024-02-15 02:24:04.322161,CUST-0264,Office Supplies,South,170.92,8,0.3,-54.16,2024-02,Thursday,119.64399999999998,-0.4526762729430645
ORD-678,2023-10-20 12:16:12.486243,CUST-0150,Office Supplies,West,299.26,1,0.0,-89.82,2023-10,Friday,299.26,-0.3001403461872619
ORD-679,2024-03-15 07:33:06.393196,CUST-0300,Technology,West,21.47,5,0.0,6.72,2024-03,Friday,21.47,0.3129948765719609
ORD-680,2024-03-31 00:25:12.756378,CUST-0036,Technology,South,451.82,6,0.0,-85.9,2024-03,Sunday,451.82,-0.19011995927581782
ORD-681,2024-12-05 10:29:35.687843,CUST-0287,Office Supplies,North,403.55,2,0.1,-24.59,2024-12,Thursday,363.195,-0.06770467655116398
ORD-682,2023-10-05 21:41:41.450725,CUST-0208,Office Supplies,East,79.2,7,0.0,-45.12,2023-10,Thursday,79.2,-0.5696969696969696
ORD-683,2024-09-06 05:41:27.043521,CUST-0106,Office Supplies,East,171.06,7,0.0,-44.59,2024-09,Friday,171.06,-0.26066877119139487
ORD-684,2023-06-11 01:05:33.166583,CUST-0158,Furniture,West,98.24,1,0.1,34.17,2023-06,Sunday,88.416,0.38646851248642783
ORD-685,2024-08-18 14:42:26.473236,CUST-0121,Office Supplies,East,128.23,4,0.0,45.42,2024-08,Sunday,128.23,0.3542072837869454
ORD-686,2023-10-08 11:02:43.881940,CUST-0055,Technology,East,66.53,12,0.0,-18.35,2023-10,Sunday,66.53,-0.27581542161430933
ORD-687,2024-01-06 15:50:52.526263,CUST-0012,Office Supplies,South,244.45,13,0.0,24.34,2024-01,Saturday,244.45,0.09957046430762938
ORD-688,2024-05-07 06:23:13.896948,CUST-0145,Technology,East,291.93,4,0.3,-21.34,2024-05,Tuesday,204.351,-0.10442816526466717
ORD-689,2023-07-08 01:39:24.582291,CUST-0136,Furniture,North,189.1,5,0.0,54.05,2023-07,Saturday,189.1,0.2858276044420941
ORD-690,2024-01-15 10:11:35.147573,CUST-0003,Office Supplies,West,315.66,1,0.0,-58.66,2024-01,Monday,315.66,-0.18583285813850342
ORD-691,2023-10-16 20:37:34.727363,CUST-0144,Furniture,North,288.12,1,0.0,39.91,2023-10,Monday,288.12,0.13851867277523253
ORD-692,2023-05-03 08:04:04.922461,CUST-0030,Furniture,North,521.55,7,0.0,44.46,2023-05,Wednesday,521.55,0.08524590163934427
ORD-693,2024-10-12 18:07:44.632316,CUST-0237,Technology,East,374.83,9,0.2,170.16,2024-10,Saturday,299.864,0.5674572472854361
ORD-694,2023-04-04 20:26:46.403201,CUST-0279,Technology,West,176.86,1,0.0,-75.27,2023-04,Tuesday,176.86,-0.4255908628293565
ORD-695,2023-07-01 03:08:00.840420,CUST-0115,Furniture,East,424.27,2,0.1,189.35,2023-07,Saturday,381.843,0.495884434178445
ORD-696,2023-11-23 20:07:19.419709,CUST-0104,Technology,South,374.8,6,0.0,75.4,2023-11,Thursday,374.8,0.20117395944503735
ORD-697,2023-02-28 01:32:12.366183,CUST-0118,Technology,South,559.67,6,0.0,139.64,2023-02,Tuesday,559.67,0.2495041721014169
ORD-698,2024-07-01 01:02:40.280140,CUST-0005,Furniture,West,78.55,2,0.1,84.32,2024-07,Monday,70.695,1.1927293302213735
ORD-699,2023-11-07 18:29:21.280640,CUST-0248,Office Supplies,West,85.07,9,0.0,-26.61,2023-11,Tuesday,85.07,-0.31280122252262843
ORD-700,2024-09-08 01:30:45.922961,CUST-0121,Technology,West,60.04,4,0.1,69.47,2024-09,Sunday,54.036,1.2856243985491154
ORD-701,2024-12-06 04:01:19.239619,CUST-0286,Furniture,North,68.88,13,0.0,-9.94,2024-12,Friday,68.88,-0.1443089430894309
ORD-702,2023-09-09 14:39:33.586793,CUST-0149,Office Supplies,West,238.63,7,0.2,24.71,2023-09,Saturday,190.904,0.12943678498093283
ORD-703,2024-09-12 01:55:15.457728,CUST-0084,Furniture,East,460.49,6,0.0,-40.48,2024-09,Thursday,460.49,-0.0879063606158657
ORD-704,2023-05-19 09:42:03.061530,CUST-0231,Furniture,West,162.15,11,0.0,-10.72,2023-05,Friday,162.15,-0.06611162503854456
ORD-705,2024-07-26 14:33:04.592296,CUST-0288,Office Supplies,East,28.88,13,0.0,83.82,2024-07,Friday,28.88,2.9023545706371188
ORD-706,2024-12-13 20:04:26.533266,CUST-0161,Office Supplies,North,27.94,11,0.3,56.28,2024-12,Friday,19.558,2.8775948460987832
ORD-707,2023-12-16 02:44:57.748874,CUST-0272,Technology,East,402.73,3,0.1,91.45,2023-12,Saturday,362.45700000000005,0.25230579075586895
ORD-708,2023-09-09 23:25:25.362681,CUST-0038,Furniture,North,49.54,8,0.0,-53.87,2023-09,Saturday,49.54,-1.0874041178845377
ORD-709,2024-06-13 12:21:15.037518,CUST-0226,Technology,East,77.68,7,0.1,-82.23,2024-06,Thursday,69.912,-1.1761929282526604
ORD-710,2024-08-20 10:31:45.352676,CUST-0142,Furniture,East,408.88,9,0.0,96.1,2024-08,Tuesday,408.88,0.23503228331050674
ORD-711,2024-04-16 10:49:02.671335,CUST-0292,Furniture,North,202.91,3,0.0,91.66,2024-04,Tuesday,202.91,0.4517273668128727
ORD-712,2024-11-09 12:13:19.599799,CUST-0151,Office Supplies,Unknown,253.32,1,0.0,42.69,2024-11,Saturday,253.32,0.16852202747513026
ORD-713,2024-08-07 07:00:41.420710,CUST-0114,Office Supplies,South,152.56,2,0.2,55.15,2024-08,Wednesday,122.048,0.4518713948610383
ORD-714,2024-06-09 20:42:37.278639,CUST-0237,Technology,East,331.99,12,0.2,81.9,2024-06,Sunday,265.59200000000004,0.30836772191933487
ORD-715,2024-03-10 22:22:45.082541,CUST-0066,Technology,East,131.25,11,0.0,40.89,2024-03,Sunday,131.25,0.3115428571428571
ORD-716,2024-11-12 01:34:22.031015,CUST-0258,Technology,South,504.31,12,0.0,62.2,2024-11,Tuesday,504.31,0.12333683646963178
ORD-717,2024-01-25 06:49:53.096548,CUST-0249,Technology,West,144.29,1,0.3,78.89,2024-01,Thursday,101.00299999999999,0.7810659089333981
ORD-718,2024-07-30 14:57:34.127063,CUST-0180,Furniture,East,5.49,11,0.0,24.39,2024-07,Tuesday,5.49,4.442622950819672
ORD-719,2023-04-14 17:05:04.352176,CUST-0190,Office Supplies,South,185.71,5,0.0,9.26,2023-04,Friday,185.71,0.04986268913898013
ORD-720,2023-05-25 14:41:43.251625,CUST-0154,Furniture,South,373.89,10,0.0,52.92,2023-05,Thursday,373.89,0.14153895530771082
ORD-721,2023-01-05 00:24:29.534767,CUST-0196,Technology,Unknown,451.65,14,0.1,165.88,2023-01,Thursday,406.485,0.4080839391367455
ORD-722,2024-08-18 05:56:34.697348,CUST-0262,Furniture,South,209.87,2,0.0,-20.86,2024-08,Sunday,209.87,-0.09939486348692048
ORD-723,2024-04-28 20:48:23.051525,CUST-0143,Technology,South,114.94,3,0.0,4.16,2024-04,Sunday,114.94,0.03619279624151731
ORD-724,2024-12-02 12:22:41.480740,CUST-0101,Furniture,East,75.57,8,0.3,-75.38,2024-12,Monday,52.898999999999994,-1.4249796782547874
ORD-725,2024-04-10 23:21:06.033016,CUST-0244,Office Supplies,East,100.76,10,0.1,56.09,2024-04,Wednesday,90.68400000000001,0.6185214591328128
ORD-726,2023-07-01 20:39:44.392196,CUST-0012,Technology,North,493.44,14,0.0,-1.8,2023-07,Saturday,493.44,-0.0036478599221789884
ORD-727,2023-10-02 23:34:47.243621,CUST-0239,Furniture,West,352.05,5,0.2,-54.02,2023-10,Monday,281.64000000000004,-0.19180514131515408
ORD-728,2023-01-13 09:59:20.380190,CUST-0049,Furniture,West,99.8,4,0.0,26.18,2023-01,Friday,99.8,0.2623246492985972
ORD-729,2023-09-23 02:56:29.294647,CUST-0042,Technology,West,315.06,5,0.1,119.68,2023-09,Saturday,283.55400000000003,0.42207128095530305
ORD-730,2023-11-06 16:11:45.952976,CUST-0166,Technology,West,363.1,10,0.1,8.88,2023-11,Monday,326.79,0.027173414119159092
ORD-731,2023-02-02 12:01:48.054027,CUST-0082,Furniture,North,427.16,6,0.0,14.37,2023-02,Thursday,427.16,0.033640790336173794
