Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit
ORD-1381,2023-11-24 13:39:02.971485,CUST-0203,TECH,North,161.33,9,0.1,45.71
ORD-1382,2023-01-05 09:10:21.310655,CUST-0227,Office Supplies,East,502.38,10,0.0,68.2
ORD-1383,2024-03-10 22:22:45.082541,CUST-0222,Office Supplies,North,304.43,1,0.0,30.41
ORD-1384,2024-08-31 00:41:46.853426,CUST-0041,Office Supplies,East,308.49,8,0.1,83.73
ORD-1385,2024-08-14 05:32:05.162581,CUST-0196,furniture,East,293.69,1,0.0,120.83
ORD-1386,2023-04-27 20:36:08.284142,CUST-0068,Technology,West,268.51,9,0.2,-45.58
ORD-1387,2024-05-05 01:48:03.241620,CUST-0264,Office Supplies,,314.37,6,0.2,47.64
ORD-1388,2024-08-20 10:31:45.352676,CUST-0002,Office Supplies,East,534.44,1,0.3,-84.2
ORD-1389,2023-04-30 18:43:02.491245,CUST-0125,furniture,North,347.41,8,0.2,-18.84
ORD-1390,2023-10-14 07:16:32.296148,CUST-0110,Furniture,East,319.39,5,0.0,73.19
ORD-1391,2023-10-11 09:09:38.089044,CUST-0086,Office Supplies,North,283.36,7,0.0,27.19
ORD-1392,2024-12-29 04:10:41.120560,CUST-0120,Office Supplies,West,556.97,7,0.0,-66.65
ORD-1393,2023-11-29 07:35:16.058029,CUST-0127,Furniture,North,48.54,7,0.0,92.99
ORD-1394,2024-12-10 13:11:40.550275,CUST-0255,Furniture,East,109.05,6,0.0,-2.59
ORD-1395,2024-07-28 10:22:23.471735,CUST-0183,furniture,North,667.99,11,0.0,81.05
ORD-1396,2024-06-10 14:14:20.830415,CUST-0016,furniture,,183.08,8,0.1,60.76
ORD-1397,2024-08-17 21:10:42.921460,CUST-0062,furniture,North,45.13,9,0.2,-19.99
ORD-1398,2024-02-13 06:34:45.442721,CUST-0158,furniture,West,224.63,12,0.2,82.13
ORD-1399,2024-11-02 22:27:47.633816,CUST-0268,Office Supplies,South,102.83,2,0.1,49.12
ORD-1400,2024-08-08 18:04:08.524262,CUST-0035,furniture,East,278.99,7,0.1,40.5
ORD-1401,2023-04-26 18:18:32.956478,CUST-0267,Office Supplies,North,102.88,2,0.1,1.91
ORD-1402,2024-12-23 16:42:44.482241,CUST-0064,Technology,South,425.71,6,0.2,-36.16
ORD-1403,2023-03-27 19:37:47.333666,CUST-0050,TECH,East,,2,0.0,4.88
ORD-1404,2024-12-20 01:04:06.723361,CUST-0255,Furniture,West,270.55,10,0.2,3.57
ORD-1405,2023-05-02 14:32:21.370685,CUST-0149,Office Supplies,East,174.68,6,0.1,81.1
ORD-1406,2024-11-27 18:26:28.394197,CUST-0276,Office Supplies,North,347.2,2,0.0,-68.94
ORD-1407,2023-05-17 22:38:35.957978,CUST-0172,Furniture,North,400.87,1,0.0,118.24
ORD-1408,2024-06-25 04:48:51.865932,CUST-0201,Furniture,West,214.66,7,0.0,121.54
ORD-1409,2024-02-28 14:41:00.030015,CUST-0035,furniture,West,150.92,3,0.1,-8.46
ORD-1410,2024-12-14 04:50:18.309154,CUST-0216,TECH,West,283.96,14,0.2,114.09
ORD-1411,2023-08-03 08:41:32.446223,CUST-0065,Office Supplies,West,188.93,12,0.0,-30.33
ORD-1412,2024-07-27 08:04:48.144072,CUST-0008,Furniture,East,222.33,14,0.0,97.63
ORD-1413,2023-07-06 23:21:49.254627,CUST-0076,Furniture,South,321.22,13,,-19.18
ORD-1414,2024-04-26 16:13:12.396198,CUST-0174,furniture,East,76.99,4,0.0,92.01
ORD-1415,2024-05-05 10:33:55.017508,CUST-0047,Office Supplies,South,390.28,13,0.0,-56.24
ORD-1416,2023-12-01 20:56:18.489244,CUST-0015,Office Supplies,North,205.57,6,0.0,94.97
ORD-1417,2024-08-05 11:11:22.541270,CUST-0147,Office Supplies,West,32.34,5,0.2,107.31
ORD-1418,2024-11-08 09:55:44.272136,CUST-0026,Office Supplies,North,114.73,4,0.1,-58.17
ORD-1419,2024-05-16 00:43:56.518259,CUST-0093,Office Supplies,West,80.58,9,0.1,135.44
ORD-1420,2024-11-11 08:02:38.479239,CUST-0232,furniture,West,237.24,6,,91.11
ORD-1421,2024-10-20 01:25:00.150075,CUST-0021,Office Supplies,East,201.37,6,0.2,-89.88
ORD-1422,2023-11-15 10:32:28.574287,CUST-0038,Technology,West,124.44,2,0.0,0.6
ORD-1423,2024-04-02 05:00:23.411705,CUST-0276,Office Supplies,East,798.9,6,0.2,92.26
ORD-1424,2023-04-09 05:37:07.713856,CUST-0157,Technology,East,208.55,7,0.0,73.39
ORD-1425,2024-11-06 22:52:17.168584,CUST-0179,Technology,West,173.26,8,0.2,36.71
ORD-1426,2023-10-19 01:12:45.382691,CUST-0132,Furniture,East,154.21,14,0.0,85.68
ORD-1427,2024-04-24 20:23:53.516758,CUST-0028,Office Supplies,East,653.55,8,0.2,-22.44
ORD-1428,2023-09-22 09:24:45.742871,CUST-0260,Office Supplies,East,76.41,9,0.0,32.84
ORD-1429,2024-03-09 20:05:09.754877,CUST-0076,furniture,East,127.35,10,0.3,-20.73
ORD-1430,2023-01-02 11:03:27.103551,CUST-0067,Office Supplies,East,607.54,11,0.0,38.09
ORD-1431,2023-11-07 09:43:29.504752,CUST-0194,TECH,,246.85,13,0.1,90.06
ORD-1432,2024-05-26 23:39:49.794897,CUST-0162,Furniture,East,141.17,12,0.0,76.89
ORD-1433,2023-01-29 02:51:26.743371,CUST-0257,Technology,North,636.25,3,,43.37
ORD-1434,2024-06-07 07:21:34.847423,,Technology,East,276.32,10,0.2,89.38
ORD-1435,2023-07-29 05:59:27.583791,CUST-0087,Technology,South,,7,0.0,95.29
ORD-1436,2023-02-17 20:08:02.641320,CUST-0262,Office Supplies,East,96.1,7,,137.84
ORD-1437,2023-08-08 02:37:45.532766,CUST-0214,Office Supplies,South,148.13,1,0.0,100.05
ORD-1438,2024-10-09 02:29:06.873436,CUST-0153,Technology,North,42.1,8,0.2,69.39
ORD-1439,2024-01-24 22:04:01.320660,CUST-0210,Furniture,East,289.91,4,0.2,86.05
ORD-1440,2023-02-02 03:15:56.278139,CUST-0061,Furniture,South,477.41,5,0.0,44.61
ORD-1441,2023-05-27 10:31:02.131065,CUST-0268,Office Supplies,West,90.06,14,,13.2
ORD-1442,2023-04-18 17:29:33.886943,CUST-0262,Office Supplies,East,205.46,6,0.0,82.06
ORD-1443,2024-11-11 08:02:38.479239,CUST-0218,Office Supplies,North,178.67,3,0.0,75.43
ORD-1444,2024-04-26 07:27:20.620310,CUST-0283,Office Supplies,South,56.21,5,0.3,47.52
ORD-1445,2023-08-13 14:05:42.171085,CUST-0136,Office Supplies,West,415.92,10,0.2,18.32
ORD-1446,2024-07-19 16:01:40.850425,CUST-0093,Technology,West,41.91,5,0.0,15.0
ORD-1447,2023-10-19 18:44:28.934467,CUST-0109,Technology,South,125.01,1,0.0,5.48
ORD-1448,2024-09-17 22:09:03.871935,CUST-0241,furniture,North,827.51,3,0.2,105.34
ORD-1449,2024-08-29 04:52:27.973986,CUST-0142,TECH,South,330.85,3,0.0,100.71
ORD-1450,2023-06-03 17:48:17.648824,CUST-0291,Office Supplies,North,186.45,1,,98.13
ORD-1451,2024-11-20 11:09:12.876438,CUST-0237,Furniture,East,47.36,13,0.2,-33.11
ORD-1452,2024-01-17 23:32:37.578789,CUST-0177,Furniture,South,,7,0.0,8.44
ORD-1453,2023-07-29 14:45:19.359679,CUST-0141,Office Supplies,East,516.75,1,0.0,14.56
ORD-1454,2023-02-21 20:32:32.176088,CUST-0189,TECH,East,53.93,7,0.1,-6.37
ORD-1455,2023-12-29 06:16:01.680840,CUST-0049,Office Supplies,West,327.64,4,0.0,141.76
ORD-1456,2023-08-31 11:32:59.189594,,Office Supplies,North,418.23,9,0.2,54.03
ORD-1457,2023-02-22 14:04:15.727863,CUST-0136,Office Supplies,East,498.11,7,,49.72
ORD-1458,2024-03-31 17:56:56.308154,CUST-0043,Office Supplies,South,233.0,5,0.1,2.04
ORD-1459,2024-01-03 08:58:06.543271,CUST-0090,Technology,West,168.85,7,0.1,81.73
ORD-1460,2023-07-03 07:43:11.495747,CUST-0295,Furniture,West,54.1,9,0.0,161.49
ORD-1461,2024-12-25 21:17:55.137568,CUST-0245,TECH,South,157.28,10,0.2,34.86
ORD-1462,2024-12-30 06:28:16.448224,CUST-0192,Office Supplies,West,194.14,6,0.2,15.99
ORD-1463,2023-10-27 10:47:36.228114,CUST-0106,Furniture,East,76.43,1,0.2,24.56
ORD-1464,2024-08-21 12:49:20.680340,CUST-0233,furniture,East,136.91,6,0.0,10.68
ORD-1465,2023-02-07 14:43:52.916458,CUST-0265,Furniture,South,230.7,1,0.3,29.83
ORD-1466,2024-12-20 09:49:58.499249,CUST-0037,TECH,East,117.0,13,0.0,-6.69
ORD-1467,2024-01-23 19:46:25.992996,CUST-0041,TECH,West,171.72,12,0.2,-23.19
ORD-1468,2024-12-20 09:49:58.499249,CUST-0017,Technology,West,,4,0.2,28.73
ORD-1469,2023-03-13 22:34:59.849924,CUST-0277,Technology,West,223.34,14,0.2,34.87
ORD-1470,2024-09-01 11:45:13.956978,CUST-0059,Office Supplies,East,98.15,8,0.0,13.61
ORD-1471,2023-07-31 01:48:46.463231,CUST-0183,TECH,West,105.55,5,0.1,117.42
ORD-1472,2023-05-23 10:06:32.596298,CUST-0041,Office Supplies,West,55.52,5,0.0,54.93
ORD-1473,2024-03-14 22:47:14.617308,CUST-0039,Technology,,491.02,13,0.2,74.55
ORD-1474,2024-12-28 01:53:05.792896,CUST-0192,TECH,East,171.38,10,0.0,76.14
ORD-1475,2023-07-21 22:42:12.066033,CUST-0267,TECH,West,129.26,11,0.0,36.28
ORD-1476,2024-06-21 04:24:22.331165,CUST-0147,furniture,West,203.29,8,0.0,43.12
ORD-1477,2024-07-10 04:09:14.677338,CUST-0127,Office Supplies,West,410.38,8,0.3,-21.61
ORD-1478,2024-01-15 01:25:43.371685,CUST-0046,TECH,North,177.22,1,0.1,69.36
ORD-1479,2024-08-24 02:10:23.111555,CUST-0045,Technology,East,179.32,13,0.2,10.0
ORD-1480,2024-09-09 21:20:04.802401,CUST-0001,TECH,East,43.33,13,0.2,-8.39
ORD-1481,2024-04-24 02:52:09.964982,CUST-0168,Technology,North,661.79,5,0.3,108.12
ORD-1482,2023-06-24 04:36:37.098549,CUST-0108,Office Supplies,West,272.72,12,0.0,-49.93
ORD-1483,2024-04-02 22:32:06.963481,CUST-0019,Office Supplies,West,17.73,5,0.2,133.14
ORD-1484,2023-12-03 16:45:37.368684,CUST-0072,Office Supplies,East,,8,0.1,128.4
ORD-1485,2023-06-03 00:16:34.097048,,Technology,East,154.92,1,0.0,16.67
ORD-1486,2023-02-26 23:14:37.038519,CUST-0268,Office Supplies,East,338.06,7,0.0,137.11
ORD-1487,2023-07-20 11:38:44.962481,CUST-0240,Office Supplies,East,194.16,7,0.0,-23.3
ORD-1488,2024-06-18 15:03:19.899949,CUST-0090,Office Supplies,North,165.03,13,0.0,89.65
ORD-1489,2024-02-14 00:06:28.994497,CUST-0103,furniture,South,698.52,9,0.0,31.01
ORD-1490,2024-01-08 11:40:11.405702,CUST-0250,Office Supplies,West,236.54,2,0.0,-78.38
ORD-1491,2023-12-30 17:19:28.784392,CUST-0008,Furniture,West,67.54,3,0.1,-7.86
ORD-1492,2024-06-07 16:07:26.623311,CUST-0153,Furniture,East,,4,0.0,19.53
ORD-1493,2023-12-13 22:09:47.093546,CUST-0174,Furniture,West,283.75,1,0.0,76.74
ORD-1494,2023-04-16 04:08:31.455727,CUST-0158,Office Supplies,East,145.07,7,,1.38
ORD-1495,2024-04-11 08:06:57.808904,CUST-0215,Furniture,South,366.25,14,0.1,13.61
ORD-1496,2023-03-13 05:03:16.298149,CUST-0177,Furniture,North,486.11,10,0.0,62.46
ORD-1497,2023-08-07 00:20:10.205102,CUST-0175,TECH,,446.36,3,0.1,59.29
ORD-1498,2024-11-09 03:27:27.823911,CUST-0146,furniture,South,202.75,3,0.0,24.5
ORD-1499,2024-07-18 04:58:13.746873,CUST-0161,Office Supplies,West,203.43,3,0.0,11.83
ORD-1500,2023-07-08 10:25:16.358179,CUST-0127,TECH,West,666.89,8,0.0,86.36
ORD-1501,2024-08-28 11:20:44.422211,CUST-0082,Furniture,East,79.28,9,,11.49
ORD-1502,2024-11-12 01:34:22.031015,CUST-0147,Technology,West,,10,0.2,-41.36
ORD-1503,2023-11-12 12:25:34.367183,CUST-0239,Technology,South,256.2,13,0.2,6.34
ORD-1504,2024-02-21 16:09:36.288144,CUST-0084,Office Supplies,East,382.97,14,,62.81
ORD-1505,2023-10-21 23:19:39.589794,CUST-0113,Office Supplies,South,51.53,2,,21.04
ORD-1506,2024-12-06 12:47:11.015507,CUST-0225,Office Supplies,West,626.01,10,0.2,-0.17
ORD-1507,2024-03-07 15:29:59.099549,CUST-0243,Office Supplies,South,617.45,10,0.2,-45.29
ORD-1508,2023-10-25 06:12:25.572786,CUST-0143,Technology,South,414.83,1,0.0,21.36
ORD-1509,2023-03-24 21:30:53.126563,CUST-0041,Furniture,North,165.18,14,0.0,43.67
ORD-1510,2024-11-24 20:19:34.187093,CUST-0258,Furniture,North,115.17,9,0.1,-30.44
ORD-1511,2023-03-20 12:20:31.815907,CUST-0285,Furniture,West,53.7,6,0.1,18.64
ORD-1512,2023-12-12 19:52:11.765882,CUST-0105,Office Supplies,South,97.94,14,,-35.63
ORD-1513,2024-09-19 17:58:22.751375,CUST-0202,Office Supplies,South,212.35,9,0.1,22.27
ORD-1514,2023-01-06 02:42:04.862431,CUST-0266,Furniture,South,621.42,6,0.2,133.53
ORD-1515,2024-03-06 21:58:15.547773,CUST-0210,furniture,North,170.54,2,0.1,40.3
ORD-1516,2024-09-02 05:16:57.508754,CUST-0051,Office Supplies,North,285.3,1,0.0,-64.89
ORD-1517,2024-04-13 21:28:00.240120,CUST-0118,Furniture,South,237.37,14,0.1,49.87
ORD-1518,2024-03-06 21:58:15.547773,CUST-0201,Technology,North,303.63,8,0.1,108.71
ORD-1519,2023-01-17 19:09:41.690845,CUST-0039,Furniture,South,127.95,3,0.1,-53.04
ORD-1520,2023-04-28 22:53:43.611805,CUST-0028,Technology,West,121.86,1,0.1,-32.73
ORD-1521,2023-11-04 20:22:27.073536,CUST-0259,Technology,East,641.4,8,0.0,45.5
ORD-1522,2024-09-15 17:33:53.216608,CUST-0084,Furniture,West,219.95,12,0.1,24.77
ORD-1523,2023-02-17 02:36:19.089544,CUST-0155,Furniture,West,,1,0.1,102.67
ORD-1524,2024-06-07 16:07:26.623311,CUST-0117,Office Supplies,East,132.59,8,0.1,19.16
ORD-1525,2023-02-04 07:51:06.933466,CUST-0002,Furniture,East,334.27,1,0.1,79.53
ORD-1526,2023-08-17 14:30:11.705852,CUST-0093,Furniture,West,379.44,9,0.0,121.69
ORD-1527,2023-10-03 08:20:39.019509,CUST-0166,Office Supplies,East,123.67,14,0.0,-22.06
ORD-1528,2024-12-14 22:22:01.860930,CUST-0296,Office Supplies,West,217.04,9,0.0,74.86
ORD-1529,2024-04-25 05:09:45.292646,,Office Supplies,North,572.68,12,0.1,5.95
ORD-1530,2023-10-17 14:09:18.279139,CUST-0081,Technology,South,,13,0.1,-102.91
ORD-1531,2024-10-31 17:52:36.978489,CUST-0268,Office Supplies,North,99.22,9,0.3,58.58
ORD-1532,2024-04-21 22:16:59.309654,CUST-0235,Furniture,,290.29,3,0.0,65.97
ORD-1533,2023-01-25 19:58:40.760380,,Furniture,North,228.05,4,0.0,-62.95
ORD-1534,2024-09-06 14:27:18.819409,CUST-0062,furniture,West,133.95,5,0.1,2.76
ORD-1535,2023-01-04 15:38:37.758879,CUST-0049,Office Supplies,North,417.32,6,0.1,-7.38
ORD-1536,2024-04-11 08:06:57.808904,CUST-0127,furniture,North,133.35,9,0.1,78.6
ORD-1537,2024-11-12 01:34:22.031015,CUST-0223,Office Supplies,West,135.92,13,0.3,-62.95
ORD-1538,2023-11-15 01:46:36.798399,CUST-0279,Technology,East,115.32,11,0.3,36.41
ORD-1539,2023-07-20 11:38:44.962481,CUST-0294,Office Supplies,North,96.34,12,0.0,-110.38
ORD-1540,2024-02-27 12:23:24.702351,CUST-0284,Office Supplies,East,52.1,4,,52.77
ORD-1541,2023-09-17 15:28:32.656328,CUST-0277,Office Supplies,North,36.11,14,0.0,37.51
ORD-1542,2023-01-09 00:48:59.069534,CUST-0107,Office Supplies,East,111.31,14,0.1,-0.66
ORD-1543,2023-10-25 06:12:25.572786,CUST-0146,Furniture,North,308.63,6,0.2,115.7
ORD-1544,2023-05-06 23:42:42.681340,CUST-0099,Office Supplies,West,177.45,13,0.2,-127.39
ORD-1545,2023-04-20 22:04:44.542271,CUST-0073,Technology,East,487.14,1,0.0,28.91
ORD-1546,2023-05-13 04:42:22.871435,CUST-0122,TECH,West,151.31,2,0.0,101.86
ORD-1547,2023-05-25 05:55:51.475737,CUST-0030,Office Supplies,North,281.05,8,0.1,37.73
ORD-1548,2023-03-21 05:52:15.367683,CUST-0188,Office Supplies,South,29.5,4,0.0,111.96
ORD-1549,2023-02-21 03:00:48.624312,CUST-0288,Furniture,South,54.91,10,0.0,2.97
ORD-1550,2024-08-21 12:49:20.680340,CUST-0195,Technology,West,66.4,7,0.1,19.97
ORD-1551,2023-12-16 11:30:49.524762,CUST-0156,Office Supplies,North,108.33,4,0.1,104.0
ORD-1552,2024-03-26 06:28:59.669834,CUST-0172,TECH,West,384.32,14,0.2,83.67
ORD-1553,2023-12-26 08:09:07.473736,CUST-0041,Office Supplies,West,192.87,9,0.0,173.96
ORD-1554,2023-12-29 06:16:01.680840,,Office Supplies,East,285.9,9,0.3,36.17
ORD-1555,2024-08-24 02:10:23.111555,CUST-0023,Technology,North,153.2,4,0.0,42.01
ORD-1556,2024-08-21 12:49:20.680340,CUST-0075,furniture,West,278.27,13,0.3,2.32
ORD-1557,2023-10-30 00:08:38.659329,CUST-0048,Office Supplies,East,50.82,8,0.1,17.76
ORD-1558,2023-09-07 01:18:31.155577,CUST-0160,Office Supplies,North,223.99,6,0.1,94.68
ORD-1559,2024-06-25 13:34:43.641820,CUST-0118,TECH,North,23.79,1,0.3,29.98
ORD-1560,2024-01-02 06:40:31.215607,CUST-0100,Furniture,West,154.47,7,0.0,-18.44
ORD-1561,2023-05-10 15:21:20.440220,CUST-0167,furniture,East,122.88,1,0.0,7.44
ORD-1562,2024-01-03 17:43:58.319159,CUST-0290,Furniture,West,279.19,3,0.1,24.58
ORD-1563,2024-05-06 21:37:22.121060,CUST-0156,Technology,West,,8,0.0,-14.55
ORD-1564,2024-02-27 03:37:32.926463,CUST-0007,Technology,North,75.91,9,0.1,2.52
ORD-1565,2023-11-20 22:00:25.212606,CUST-0196,Office Supplies,West,414.85,3,0.0,-29.99
ORD-1566,2024-10-29 13:17:26.323161,CUST-0056,furniture,North,125.22,1,0.3,4.64
ORD-1567,2024-11-11 08:02:38.479239,CUST-0193,Furniture,South,58.08,1,0.1,99.97
ORD-1568,2023-02-16 00:18:43.761880,CUST-0047,Furniture,East,237.21,7,0.0,32.9
ORD-1569,2024-02-17 06:59:14.977488,CUST-0148,Office Supplies,,131.4,5,0.3,177.68
ORD-1570,2024-01-04 02:29:50.095047,CUST-0275,Office Supplies,West,224.25,13,0.0,-15.83
ORD-1571,2023-08-09 04:55:20.860430,CUST-0157,Technology,East,100.59,14,0.0,59.13
ORD-1572,2024-10-27 08:42:15.667833,CUST-0202,Furniture,West,666.69,1,0.0,43.33
ORD-1573,2024-05-26 14:53:58.019009,CUST-0126,Furniture,East,160.48,6,0.1,69.03
ORD-1574,2024-12-05 01:43:43.911955,CUST-0294,Furniture,East,241.18,14,0.1,-6.36
ORD-1575,2024-01-05 22:19:08.974487,CUST-0064,Furniture,West,197.14,6,0.1,7.89
ORD-1576,2023-01-19 06:13:08.794397,CUST-0176,Office Supplies,North,38.04,14,0.0,54.44
ORD-1577,2024-01-20 04:07:48.234117,CUST-0116,Technology,South,81.77,4,,-0.28
ORD-1578,2024-06-26 07:06:27.193596,CUST-0204,TECH,North,36.99,7,0.2,-76.41
ORD-1579,2024-04-26 16:13:12.396198,CUST-0031,furniture,East,46.08,7,0.0,108.63
ORD-1580,2024-04-27 00:59:04.172086,CUST-0113,Furniture,North,570.28,12,0.2,83.29
ORD-1581,2024-09-30 16:54:16.028014,CUST-0067,Office Supplies,North,245.54,9,0.1,4.97
ORD-1582,2023-10-12 02:41:21.640820,CUST-0075,Furniture,South,472.14,12,0.0,43.1
ORD-1583,2024-06-06 05:03:59.519759,CUST-0045,Office Supplies,South,230.23,1,0.0,90.41
ORD-1584,2024-10-16 09:46:22.391195,CUST-0260,Office Supplies,South,418.23,5,0.0,110.65
ORD-1585,2023-10-24 21:26:33.796898,CUST-0154,Furniture,West,88.79,10,0.3,36.26
ORD-1586,2024-08-20 10:31:45.352676,CUST-0155,Furniture,North,,3,0.1,-5.12
ORD-1587,2024-06-05 11:32:15.967983,CUST-0234,TECH,East,272.3,7,0.0,117.86
ORD-1588,2024-05-14 22:26:21.190595,CUST-0051,Office Supplies,,81.02,4,0.0,35.68
ORD-1589,2024-08-23 17:24:31.335667,CUST-0262,Office Supplies,East,588.2,4,0.1,21.17
ORD-1590,2023-06-03 00:16:34.097048,CUST-0125,Furniture,East,179.38,13,0.1,45.79
ORD-1591,2024-03-16 01:04:49.944972,CUST-0245,Furniture,East,462.7,12,0.2,99.28
ORD-1592,2023-12-25 14:37:23.921960,CUST-0030,furniture,South,101.94,1,,27.67
ORD-1593,2023-10-28 21:51:03.331665,CUST-0122,Furniture,West,152.73,1,0.1,89.16
ORD-1594,2024-01-09 22:43:38.509254,CUST-0125,Office Supplies,West,110.08,10,0.1,17.49
ORD-1595,2024-11-08 01:09:52.496248,CUST-0037,Furniture,South,523.8,2,0.0,66.54
ORD-1596,2024-12-21 12:07:33.826913,CUST-0170,Office Supplies,South,45.66,2,0.3,-26.89
ORD-1597,2023-07-26 16:38:25.152576,CUST-0124,Furniture,West,446.5,1,0.0,94.18
ORD-1598,2023-05-16 02:49:17.078539,,furniture,East,321.01,8,0.0,-10.56
ORD-1599,2023-12-08 10:41:50.455227,CUST-0087,furniture,South,50.47,6,0.2,57.56
ORD-1600,2024-12-07 06:18:54.567283,CUST-0134,Technology,South,315.46,6,0.0,-59.19
ORD-1601,2023-08-30 00:29:32.086043,CUST-0196,Office Supplies,North,149.18,10,0.0,31.49
ORD-1602,2024-06-14 23:24:42.141070,CUST-0274,furniture,North,111.63,10,0.1,41.29
ORD-1603,2023-12-20 11:55:19.059529,CUST-0201,Office Supplies,East,138.79,9,0.0,-10.88
ORD-1604,2024-05-01 10:09:25.482741,CUST-0285,Office Supplies,South,63.94,5,0.0,23.41
ORD-1605,2024-02-28 14:41:00.030015,CUST-0077,Technology,North,11.8,4,0.1,45.73
ORD-1606,2023-03-15 09:38:26.953476,CUST-0059,Furniture,West,669.14,11,0.1,63.8
ORD-1607,2024-06-16 19:14:01.020510,CUST-0126,Furniture,East,232.26,6,0.0,36.01
ORD-1608,2023-04-24 22:29:14.077038,CUST-0109,Technology,South,700.77,8,,109.95
ORD-1609,2023-02-12 08:40:06.003001,CUST-0224,Furniture,North,77.97,14,0.0,99.5
ORD-1610,2024-09-08 19:02:29.474737,CUST-0278,Office Supplies,East,172.08,1,0.2,28.16
ORD-1611,2023-12-08 19:27:42.231115,CUST-0068,Office Supplies,North,49.31,7,0.0,-49.82
ORD-1612,2024-10-28 19:45:42.771385,CUST-0069,furniture,North,305.67,8,0.1,0.78
ORD-1613,2023-07-29 14:45:19.359679,CUST-0165,TECH,West,199.75,9,0.0,-103.75
ORD-1614,2023-03-30 17:44:41.540770,CUST-0162,furniture,North,129.35,11,0.0,19.01
ORD-1615,2023-07-15 17:42:31.875937,CUST-0042,Office Supplies,North,44.82,8,0.0,114.11
ORD-1616,2024-08-16 10:07:15.817908,CUST-0109,Furniture,South,223.11,7,0.1,77.46
ORD-1617,2023-01-28 00:33:51.415707,CUST-0051,Office Supplies,East,489.25,3,0.1,35.01
ORD-1618,2024-10-29 22:03:18.099049,CUST-0250,Furniture,East,275.72,2,0.0,-13.65
ORD-1619,2023-05-21 14:17:13.716858,CUST-0021,Furniture,East,475.52,3,,37.34
ORD-1620,2024-12-04 08:12:00.360180,CUST-0300,Office Supplies,North,588.4,4,0.0,157.87
ORD-1621,2024-03-26 06:28:59.669834,CUST-0139,Office Supplies,North,210.13,4,0.1,119.26
ORD-1622,2023-06-23 02:19:01.770885,CUST-0092,TECH,South,116.46,6,0.0,20.98
ORD-1623,2023-06-02 06:44:50.545272,CUST-0280,Furniture,North,318.53,12,0.1,-58.92
ORD-1624,2023-05-07 08:28:34.457228,CUST-0125,Office Supplies,West,312.06,7,0.2,162.49
ORD-1625,2024-07-20 18:19:16.178089,CUST-0111,Furniture,,260.29,12,0.1,-13.73
ORD-1626,2023-08-22 08:26:24.792396,CUST-0139,TECH,East,342.14,4,0.0,61.8
ORD-1627,2023-12-09 12:59:25.782891,CUST-0273,Technology,South,119.77,10,0.0,-63.52
ORD-1628,2023-12-15 09:13:14.197098,CUST-0099,furniture,West,112.72,6,0.2,10.61
ORD-1629,2023-11-16 12:50:03.901950,CUST-0252,TECH,North,426.36,9,0.0,-63.77
ORD-1630,2023-10-06 06:27:33.226613,CUST-0104,Office Supplies,North,147.45,14,0.0,-39.71
ORD-1631,2024-03-14 22:47:14.617308,CUST-0214,Office Supplies,North,285.86,6,0.0,-25.48
ORD-1632,2024-03-16 01:04:49.944972,CUST-0249,Office Supplies,East,218.51,14,0.0,58.62
ORD-1633,2023-08-31 02:47:07.413706,CUST-0152,Office Supplies,West,180.15,3,0.0,24.23
ORD-1634,2023-01-09 18:20:42.621310,CUST-0250,Office Supplies,North,328.13,1,0.3,192.74
ORD-1635,2024-12-27 17:07:14.017008,CUST-0275,Office Supplies,South,269.48,11,0.2,98.03
ORD-1636,2024-03-15 07:33:06.393196,CUST-0165,TECH,West,156.14,10,0.1,99.33
ORD-1637,2023-09-16 21:56:49.104552,CUST-0008,TECH,South,414.43,10,0.0,60.22
ORD-1638,2024-07-10 12:55:06.453226,CUST-0284,Technology,West,215.88,13,0.1,46.56
ORD-1639,2024-11-17 04:16:26.893446,CUST-0005,Technology,North,287.59,5,0.1,101.34
ORD-1640,2024-03-08 09:01:42.651325,CUST-0145,Technology,South,72.45,10,0.1,-112.87
ORD-1641,2023-03-06 06:31:52.556278,CUST-0101,Furniture,North,67.87,10,0.0,-7.33
ORD-1642,2023-04-14 17:05:04.352176,CUST-0164,Furniture,South,47.09,3,,-51.63
ORD-1643,2023-01-23 15:23:30.105052,CUST-0147,Technology,North,195.73,8,0.1,-83.06
ORD-1644,2024-01-01 21:54:39.439719,CUST-0064,Technology,West,75.54,10,,-16.12
ORD-1645,2023-08-30 09:15:23.861930,CUST-0091,Furniture,East,186.05,1,0.0,-38.87
ORD-1646,2023-08-31 20:18:50.965482,CUST-0117,TECH,West,525.25,11,0.0,101.65
ORD-1647,2023-02-26 14:28:45.262631,CUST-0267,Furniture,West,94.84,2,0.0,35.5
ORD-1648,2024-11-26 16:08:53.066533,CUST-0173,Office Supplies,North,,3,0.2,-90.6
ORD-1649,2024-06-28 20:27:29.624812,CUST-0047,Technology,East,200.9,3,0.0,48.84
ORD-1650,2024-01-27 11:25:03.751875,CUST-0140,Furniture,East,41.45,12,0.3,-30.73
ORD-1651,2023-12-19 18:23:35.507753,CUST-0246,Furniture,East,90.45,8,0.3,33.74
ORD-1652,2023-11-06 16:11:45.952976,CUST-0149,Office Supplies,East,54.09,5,0.2,53.62
ORD-1653,2024-02-09 06:10:15.907953,CUST-0246,Technology,West,173.62,8,0.2,-15.03
